step,q_target_0,q_target_1,q_target_2,q_target_3,q_target_4,q_target_5,q_target_6,gripper_norm,block_x,block_y,block_z
0,0.007801603261747836,-1.025013860369012,0.011032637114290145,1.9831012187711807,-0.011051210456703875,0.7714307570179563,0.014701887159336735,0.0,0.75,0.05,0.2849045486152053
1,-0.004982283644726637,-1.061693745795632,0.0411392195748157,1.997965993879053,-0.027960223904016424,0.7394515661141028,0.024124477273179012,0.0,0.75,0.05,0.28490462996410054
2,-0.016224669381381673,-1.0784595809250348,0.03674253553561635,1.9840444748092005,-0.013484377994435304,0.7311660374495867,0.010678422681134059,0.0,0.75,0.05,0.2849046537789269
3,-0.031156895816737973,-1.1274775635497576,0.06259267681389313,1.9818011705285195,-0.012177429417995378,0.6992437427722584,0.02361219601526665,0.0,0.75,0.05,0.2849046598325226
4,4.478018447162668e-05,-1.1426103741311686,0.038274812076947384,1.9281404775425242,0.03151308120924032,0.7115316137081226,-0.005973178253161571,0.0,0.75,0.05,0.2849046613712183
5,0.17378228148423147,-1.0658745215118666,-0.11304687820378034,1.7622692771408142,0.18304437749253188,0.845925141084989,-0.17046554870465158,0.0017176427974104882,0.75,0.05,0.28490466176232226
6,0.3221320506328179,-0.9519300444661276,-0.22963555740505504,1.6090424079051557,0.3120438926544918,0.9459066517662023,-0.3329936167223253,0.0008217248910069466,0.75,0.05,0.2849046618617326
7,0.44954209626487207,-0.8597217936651137,-0.2976172252049043,1.4814326848427,0.44778632900961574,1.0226210755904912,-0.4540847632754559,0.003907260439753532,0.75,0.05,0.28490466188700053
8,0.5766978710509567,-0.7490358555489877,-0.3603545853665726,1.3398008144898013,0.5990595869914156,1.0840721773966693,-0.5954715367988046,0.0019939745342731478,0.75,0.05,0.2849046618934232
9,0.6579246125709575,-0.6450533522110937,-0.4056127700048211,1.207952848697059,0.7314701423300668,1.1248562788301015,-0.7331635088100334,0.006559496860027314,0.75,0.05,0.2849046618950556
10,0.8069118744516011,-0.2517401175565913,-0.47285014641121825,0.795761817547952,1.0252819589840678,1.1754816298493664,-1.2049242146805765,0.001503883483171463,0.75,0.05,0.2849046618954708
11,0.8248890174904515,-0.11236097752957575,-0.48922808075703794,0.6889866761683072,1.0733994713475532,1.1861134903360413,-1.335696010817176,0.0035443999813199044,0.75,0.05,0.28490466189557623
