step,q_target_0,q_target_1,q_target_2,q_target_3,q_target_4,q_target_5,q_target_6,gripper_norm,block_x,block_y,block_z
0,-0.004401117267456067,-1.0279739138491577,0.025278562902371737,1.975033655633772,-0.011392622886685522,0.7228061381847852,0.02514156123049438,0.014944320677161218,0.75,-0.15,0.2849045486152053
1,0.0018802846589217603,-1.0523364278081235,0.01962427394745192,1.95512913722333,0.007177190863654426,0.7199150908360836,-0.0018021106464785053,0.009769372751444579,0.75,-0.15,0.28490462996410054
2,0.021388837414222928,-1.092197247111862,0.013146146300194284,1.9228898636375704,0.027107000108191143,0.716387901034013,-0.01898980614341461,0.007907187657773495,0.75,-0.15,0.2849046537789269
3,0.12273489684843364,-1.052850845095327,-0.07883590177903166,1.8129024707640105,0.1289483438525125,0.8011764470440974,-0.12861327203656492,0.007526896310180426,0.75,-0.15,0.2849046598325226
4,0.24034322782727313,-0.9655070280236338,-0.1774882947880947,1.6654892848077567,0.26445289151056395,0.9303070525650136,-0.270407823802862,0.012013905143737794,0.75,-0.15,0.2849046613712183
5,0.3262354298013673,-0.8654802282842369,-0.23445614133599202,1.5244163176927876,0.4072969325783358,1.0471805136206727,-0.40690952418602544,0.004973017778992653,0.75,-0.15,0.28490466176232226
6,0.37562410040311256,-0.7670025022408459,-0.2565803329424199,1.3943359688492085,0.5561053593583167,1.1594433318964095,-0.5528846885613141,0.004063304143220187,0.75,-0.15,0.2849046618617326
7,0.4117602859833768,-0.6709159782387976,-0.2742375428966797,1.2648531935363976,0.6989536153943601,1.2435925582942593,-0.6915137436342218,0.004460877398014069,0.75,-0.15,0.28490466188700053
8,0.4342383861193132,-0.5662157009382587,-0.29160633883482356,1.1417946007393767,0.8190465941865843,1.2963738624320857,-0.8255211479502387,0.006328098081886769,0.75,-0.15,0.2849046618934232
9,0.4451066702792015,-0.44574552971838816,-0.3028994125092215,1.00769243461659,0.9257200906417288,1.331318095042429,-0.9648709983005588,0.007546144779235125,0.75,-0.15,0.2849046618950556
10,0.45212373493379676,-0.5258083278214527,-0.27931799895576015,1.0759647297987807,0.851359671800119,1.3205069759081858,-0.9006445474069935,0.0038507664810419084,0.75,-0.15,0.2849046618954708
11,0.46750902117939097,-0.39929107543312037,-0.298920373812235,0.9535254492192476,0.9542915614815813,1.3583618204770866,-1.050520468859675,0.0057575269767344,0.75,-0.15,0.28490466189557623
12,0.47584760176509744,-0.27936565325765483,-0.30432553789312444,0.8310456823386491,1.0154141528381975,1.385894159501478,-1.1845894728813111,0.0061773283397555355,0.75,-0.15,0.28490466189560304
13,0.47835881137871217,-0.13931042360226753,-0.3247696341680435,0.7118759109241952,1.058870424314059,1.3931352389936884,-1.3203560112825568,0.007932395405173303,0.75,-0.15,0.2849046618956097
14,0.47685961831046375,0.008319711222043003,-0.3255514528586445,0.5995043663083317,1.0840814345964769,1.4078923058294175,-1.4348713892608451,0.004565939475238323,0.75,-0.15,0.2849046618956112
15,0.48298466604510704,0.17668646332533822,-0.3351181827719485,0.4912158491313342,1.0997167565950519,1.4143458679702074,-1.5387598832000204,0.007082304349243641,0.75,-0.15,0.2849046618956112
16,0.49093605572122545,0.33535054622477256,-0.34547721435322587,0.3940116586412013,1.1123249089419434,1.4190589323188196,-1.6200703629932856,0.00585266685551405,0.75,-0.15,0.2849046618956112
17,0.48950906510176617,0.5194636138180968,-0.35342789199846525,0.31664169636071576,1.1167875323002914,1.4184408913100393,-1.6673060701643503,0.005331825928151608,0.75,-0.15,0.2849046618956112
18,0.48802515699636084,0.7800326202329784,-0.3693686245232759,0.23359131375749925,1.109832372034048,1.4076112944887098,-1.7048426281598432,0.0024461645750999453,0.75,-0.15,0.2849046618956112
19,0.48376124349430505,0.9800892470656579,-0.3914718501749588,0.1713936729193659,1.1061614944840419,1.3970056037579532,-1.7313208089706318,0.002790253306746483,0.75,-0.15,0.2849046618956112
20,0.33402831187938387,1.0454358450566672,-0.8326581715999851,0.8513403220459028,1.2958167675655363,0.9842320920896919,-1.6212421350292483,0.0027821188918054104,0.75,-0.15,0.2849046618956112
21,0.3174681102302782,1.0377428730861993,-0.9353021124050842,0.8944976507417232,1.338216778273001,0.9522845055556055,-1.5897364932603335,0.006030700296074152,0.75,-0.15,0.2849046618956112
22,0.3136662924004724,1.0495143893609133,-1.0405079519324432,0.8903727482896178,1.3956724500376216,0.9193744071041655,-1.5749294886226568,0.003478788326740265,0.75,-0.15,0.2849046618956112
23,0.31686591647318474,1.0486294705327681,-1.128227348326019,0.8738246403791279,1.453576964521092,0.8999714979126624,-1.5641293677117503,0.0032363946800529958,0.75,-0.15,0.2849046618956112
24,0.32252616622170516,1.0483412897301814,-1.1926391659153992,0.837497852745941,1.5428663383614563,0.9102198418804961,-1.5648658089207814,0.0014745638337135315,0.75,-0.15,0.2849046618956112
25,0.32781898573083235,1.0475151714294326,-1.2456059947507263,0.7867606125337264,1.6416753722488853,0.9332951286732781,-1.5751585686780583,0.0,0.75,-0.15,0.2849046618956112
26,0.33193967659762935,1.0509849847292652,-1.2738500428365616,0.7454243127937522,1.7167991629660835,0.9607132990021217,-1.5785516201945216,0.0,0.7494318505796028,-0.15112325545420477,0.28413626827634014
27,0.3436959242066604,1.052684028879304,-1.31461490624084,0.6869545095500438,1.7793274976432563,0.9816696298552362,-1.5977318103228138,0.0,0.7509636169389837,-0.15300862008370306,0.28333655334013264
28,0.35203822047394207,1.050839438869373,-1.3422634507381161,0.6444617330413718,1.8301214634570153,0.9967076662269508,-1.6201809669375602,0.0,0.753860325678456,-0.15523683150918305,0.28288717920806783
29,0.35872686954568267,1.057798161085856,-1.349636243244162,0.625968947379565,1.8476221145238836,1.017556935187243,-1.623549467133653,0.0,0.7563379173052274,-0.15674402644070667,0.28362676342652215
30,0.4903432356153783,1.0502113793747656,-0.7826314655486751,0.6857070187219584,1.1027568281618096,1.6797279281240247,-1.7674168096331995,0.004843284289419651,0.7448898823997312,-0.1302362721326899,0.2918597600385465
31,0.48703931911663734,1.0475195960235733,-0.7802710337949115,0.6834440588228181,1.101872096041237,1.6761357319793775,-1.76548065019588,0.003031306115806103,0.7237461072021242,-0.06926802064968865,0.2840457706947225
32,0.4867442602206502,1.0475573215104574,-0.776576180686193,0.6820681121186605,1.1035392187966713,1.6771346976142403,-1.763816424922264,0.003001688502430916,0.7228595466408645,-0.06714949502822505,0.2848784894698242
33,0.4832140249350616,1.0478340915176285,-0.7729562940795255,0.6822121643006842,1.106164989823584,1.6772773353254116,-1.7694505347384444,0.002325727559745312,0.7228995996916701,-0.06710391276529566,0.2852285064777439
34,0.48175232647179844,1.045607472734652,-0.7705955099567745,0.6784828311700721,1.1063054202298939,1.6776597649214833,-1.7691593629669955,0.0019921867507696153,0.7229398731272313,-0.06705835373560065,0.2852313770627914
35,0.4805667707074127,1.044611473306237,-0.7687924378486934,0.6763995492614131,1.111125133644111,1.6790817107326743,-1.7691059306344856,0.0013972719935774803,0.722972955833759,-0.06701299345293524,0.285198393486284
36,0.47947799155859694,1.0427048225416478,-0.7690558336667099,0.6820011868742868,1.113546735720122,1.6775108565020247,-1.76465894357963,0.0026714550929367543,0.7229990811502687,-0.06696807454537802,0.28515740127963823
37,0.48010146603743875,1.044588651715406,-0.7689574346270027,0.677580595553185,1.1166893543807996,1.6764852194545805,-1.7682552938050535,0.0009406720867753029,0.7230198075695441,-0.06692350317675048,0.28511444392159646
38,0.4779237388451901,1.0400280595231963,-0.7667041230453823,0.6776794077655482,1.1194277473038414,1.6736133186685156,-1.7701649338802894,0.004532805887639523,0.7230361659308333,-0.06687921360557778,0.28507113299641057
39,0.47588686976356165,1.042010044824866,-0.767189070864172,0.6814423904603706,1.123806585317283,1.674983510233977,-1.7680849105937444,0.0051336799231767654,0.7230489768659614,-0.06683515286430834,0.28502777924467404
40,0.48745606658420937,1.0553390182371156,-0.7782328434800456,0.6874774130954692,1.1537538320813239,1.6553952389055062,-1.760659095601984,0.0028868532087206844,0.7230589018029147,-0.06679127821336207,0.2849844061298927
41,0.48604191195564583,1.0511051473911923,-0.7715031243758463,0.6894121562135431,1.1557804093870236,1.64853424794494,-1.7582003226877585,6.817414426803589e-05,0.7230664765529433,-0.06674755511794998,0.28494098434450166
42,0.4847567083672004,1.0507036736912654,-0.7718350559618953,0.6827548837005889,1.1519324517675673,1.6513323215921043,-1.762071067129027,0.0,0.7230747155813446,-0.06670917040073063,0.2849150772004934
43,0.481827991260237,1.0517753569668244,-0.7689745245228874,0.6854261783908198,1.155575109590976,1.650663613260364,-1.7657011200687869,0.0,0.7230847061465099,-0.06668029606022206,0.28490387439867954
44,0.48137577592308445,1.051447471253659,-0.7614543536878979,0.6824640553242006,1.1563174580272597,1.6512661029125921,-1.767442541778598,0.0,0.7230905629392259,-0.06666126400193045,0.28490455878449733
45,0.4804851101600689,1.0453642364936,-0.7630924290176697,0.6859073137470192,1.1557220166558495,1.6522403201520817,-1.7652901437580548,0.0,0.7230946287407376,-0.06664789930466995,0.2849047143039181
46,0.4799360337600378,1.0471853062925727,-0.7625345408185062,0.6840055258370685,1.157182554563934,1.6505108588064894,-1.7661341384467053,0.0,0.7230974991434151,-0.06663845814562203,0.28490471444850257
47,0.47914873150265713,1.047026719523634,-0.7622105375346718,0.6825475917026527,1.1603141731854643,1.652695489964284,-1.7663909186892184,0.0,0.7230995267208997,-0.06663178712339277,0.2849046948461983
48,0.4795217352644131,1.045588493554522,-0.762101743609839,0.6774638369065762,1.163273492128389,1.6516125804478174,-1.7644540704372993,8.676709270477295e-05,0.7231009593224657,-0.0666270729398253,0.28490468005735314
49,0.47712756962041436,1.0441510826422258,-0.7611601255834916,0.6805235437094049,1.1671524965873075,1.6534392795765824,-1.7663733047158863,0.0011502003133893014,0.7231019716694956,-0.06662374141146431,0.28490467140022285
50,0.49946709172306103,1.0528118763626335,-0.8445846285290781,0.7045745430226523,1.1609880540883641,1.694021296984281,-1.7577157908180003,0.0010180831124782562,0.7231026870897724,-0.06662138694859461,0.2849046667531405
51,0.49379611716635785,1.051216460864838,-0.8336989814962612,0.7028986344889635,1.1619868987645767,1.6872504370041619,-1.7605828339856024,0.0016865949572324754,0.7231031926896333,-0.06661972297746122,0.28490466434986994
52,0.4918803455251546,1.0540845293615317,-0.8179606849546618,0.699736483457317,1.1557718766463767,1.688959581254904,-1.760218549464513,0.0,0.7231035500114759,-0.06661854699045532,0.2849046631285922
53,0.48979812823884805,1.059629710186741,-0.8128280782854591,0.6975723891825468,1.1537653461409922,1.6846930749457798,-1.760518774227842,0.0,0.7231038025430216,-0.06661771587635396,0.2849046625132742
54,0.4877599080002831,1.0494706091662578,-0.8066436501891268,0.6977152128884168,1.1555982405144167,1.6787127422570594,-1.7637016388893494,0.0,0.7231039810163951,-0.06661712849592255,0.2849046622045834
55,0.4884416511220072,1.0514307043705995,-0.8030093164539794,0.6968437425873789,1.155431595061541,1.6794277702206806,-1.7647649718269216,0.0,0.7231041071503722,-0.06661671337115642,0.28490466205005455
56,0.4848979042670546,1.0468908379088386,-0.7983441272464475,0.6970707970277878,1.160869315348036,1.6780477127408475,-1.7690138262823139,0.0,0.7231041962941797,-0.06661641998610136,0.2849046619727831
57,0.48324679049076935,1.0548036423460878,-0.792363456517029,0.7003993798722582,1.160179705417197,1.675813166745087,-1.761051031109142,0.0,0.7231042592956202,-0.06661621263926322,0.28490466193416514
58,0.48038402673176417,1.051155680913747,-0.7906682093190657,0.6953833515006557,1.1627174247288794,1.6769770102031798,-1.7684969201263758,0.0,0.7231043038212313,-0.06661606609902604,0.28490466191487046
59,0.4816187308297115,1.0493804871698125,-0.7907015081883667,0.6937058940187731,1.159409599872785,1.6745458147955348,-1.7678879588193088,0.0,0.7231043352892462,-0.0666159625332211,0.2849046619052318
60,0.48044922005394564,1.0522541446275262,-0.7718465079539829,0.6922794729683002,1.1733980515244486,1.6549060400496656,-1.7570645658151451,0.002772107304185629,0.723104357528942,-0.06661588933915219,0.2849046619004172
61,0.47658744463508695,1.058192881457884,-0.7642676676826058,0.6873256161724763,1.1763113142287005,1.6531432185359856,-1.7620098118307077,0.00034033438628911975,0.7231043732466186,-0.06661583760999522,0.2849046618980122
62,0.4757346112662907,1.0586814498003705,-0.7635272523480141,0.6872285665563336,1.175550049837248,1.6513064862739613,-1.7616432148606054,7.520609271526338e-05,0.7231043843549254,-0.06661580105094414,0.2849046618968108
63,0.47554654711020505,1.0570555278903415,-0.7594410053866377,0.6848401418534953,1.1735937905388072,1.6494236852083874,-1.7665538725430605,0.0007014070612192154,0.7231043922056071,-0.06661577521320973,0.2849046618962108
64,0.4747118699127417,1.0525783043666783,-0.7558783787404085,0.6790344703750929,1.1732136209615498,1.6470261844066054,-1.7627743468351929,0.0,0.7231043977539957,-0.0666157569526559,0.2849046618959111
65,0.4758720070372613,1.0490425879014864,-0.7543806343598342,0.678044104947179,1.1739484646982281,1.6472844539785916,-1.764921135936854,0.0,0.7231044016752624,-0.06661574404719672,0.28490466189576147
