step,q_target_0,q_target_1,q_target_2,q_target_3,q_target_4,q_target_5,q_target_6,gripper_norm,block_x,block_y,block_z
0,0.008892071356734088,-1.0185078439951378,0.008155368148385023,1.9785438927129708,0.0012662632856188516,0.7709335316555082,-0.006814516085499545,0.0031162258322238925,0.6,-0.35,0.2849045486152053
1,-0.002465669403366344,-1.0586810629325492,0.032631622745127986,1.9817625002356811,-0.016585463797024025,0.7439757567291063,0.008842239762838489,0.0,0.6,-0.35,0.28490462996410054
2,-0.01228330237423797,-1.1216586400712631,0.0444981769463777,1.9749554604559882,-0.007088729065191202,0.7288803642789253,0.006285556773387713,0.0,0.6,-0.35,0.2849046537789269
3,-0.03903464743982232,-1.1608344623400044,0.05834909709968139,1.9620344550953195,0.010725782931738509,0.7121255333923583,0.002739342410604584,0.0,0.6,-0.35,0.2849046598325226
4,-0.054518948154662294,-1.1434633893068256,-0.0161956192733681,1.870443546035517,0.08981503635947052,0.750179326632849,-0.0794895732491081,0.0,0.6,-0.35,0.2849046613712183
5,-0.07794104252894812,-1.0398414903914008,-0.1531036561280532,1.7170582567880373,0.23216027191376118,0.8430121880620043,-0.23585471864229923,0.005368773453891277,0.6,-0.35,0.28490466176232226
6,-0.09605178120988545,-0.931775785281744,-0.31111648110886936,1.5459247986639164,0.3687253467105332,0.9289754885626009,-0.3907212002709868,0.00443280919700861,0.6,-0.35,0.2849046618617326
7,-0.10426119963720265,-0.8346006364660451,-0.4208600403625997,1.3956086701444483,0.4888762042134108,0.9806584572415744,-0.5208796070066646,0.0029716537395715714,0.6,-0.35,0.28490466188700053
8,-0.10898577320726355,-0.7211295327750199,-0.5162694053969266,1.264409126112836,0.6355370532570723,1.0199974948525967,-0.6699329854253679,0.0,0.6,-0.35,0.2849046618934232
9,-0.11018044928096998,-0.5978508504243234,-0.583918613057246,1.1409882930864919,0.7911107097208243,1.0503981394569684,-0.8196938748399205,0.0018635259312987328,0.6,-0.35,0.2849046618950556
10,-0.08969864129491556,-0.5344405945533215,-0.5811619423772487,1.1496595187234306,0.8762797978697596,1.0498149635862646,-0.8442947898616533,0.0034963086050748826,0.6,-0.35,0.2849046618954708
11,-0.09279583078238679,-0.4191370684862521,-0.6241397711141004,1.0718031867100908,1.002505144280423,1.0720155283777129,-0.9719672155064225,0.00861961938393116,0.6,-0.35,0.28490466189557623
12,-0.0924926649447812,-0.28687046354045387,-0.6624386682529151,1.0017510966412133,1.1410708897486415,1.0968890034789143,-1.1183777599096851,0.007508750307619572,0.6,-0.35,0.28490466189560304
13,-0.08846017929173883,-0.13664769120470976,-0.6876580690439014,0.9524397967714114,1.2741974756729062,1.111761785784902,-1.2539283057329214,0.0006582022932171822,0.6,-0.35,0.2849046618956097
14,-0.08805926569451528,0.013481698907327533,-0.70868877159045,0.9297055636589172,1.3933525726226965,1.1129985366780129,-1.3631288394619325,9.69574586749077e-05,0.6,-0.35,0.2849046618956112
15,-0.08410088255470377,0.19294428518537288,-0.7320686300831682,0.9066873923188967,1.4901701882080556,1.1147206403925485,-1.450202680210884,0.0,0.6,-0.35,0.2849046618956112
16,-0.09412870487649472,0.3889895516827324,-0.7498651138796635,0.8853907967782788,1.551174246432552,1.1195082843650557,-1.5074801726197662,0.0024106174797713757,0.6,-0.35,0.2849046618956112
17,-0.10136875264925083,0.6094088593711613,-0.7728399242214654,0.8718092451309628,1.5893588776522212,1.1197901318002015,-1.5474113453696385,0.0013668796740174294,0.6,-0.35,0.2849046618956112
18,-0.10054860038885383,0.8352604042975227,-0.7967889467209411,0.8532298251943163,1.6070326508305286,1.1189690034523618,-1.5833853274459957,0.004042595650970936,0.6,-0.35,0.2849046618956112
19,-0.1092261946946349,1.0171333464520724,-0.8214866652262104,0.8481384858932909,1.6254894828703748,1.1164306207377288,-1.6070827637183005,0.002309339544296265,0.6,-0.35,0.2849046618956112
20,-0.13179566681839572,0.5003521616106696,-0.7627996103892125,0.8925427712971298,1.5611988802393488,1.1169850349597557,-1.5291716331749803,0.0030148287111818792,0.6,-0.35,0.2849046618956112
21,-0.13147071357519063,0.7203352974661732,-0.7791525265369329,0.8801539097590425,1.6056617581012886,1.1212993658707497,-1.5629172016196269,0.0012392617282569408,0.6,-0.35,0.2849046618956112
